"pop_avg_misseg_rate","pop_avg_death_rate","beta","mu","B(i,beta)","D(i,mu)","maxchrom"
0.00513310679936189,0.995528112305142,1515.7165665104,0.0000436021681682531,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.00587256416726828,0.994986348672827,1319.50791077289,0.0000438322216725358,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0067148021982022,0.994397916606279,1148.69835499704,0.0000440905118448591,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.00767307750062911,0.993763270736333,1000,0.0000443794571818748,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.00876212199550762,0.993084751443855,870.550563296124,0.0000447012055470353,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.00999827845376539,0.992365815220636,757.858283255199,0.0000450576658696248,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0113996550477264,0.991610328254062,659.753955386447,0.0000454505128723776,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0129863019812687,0.990823116660437,574.349177498518,0.0000458809620475649,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0147804071806655,0.990009003055189,500,0.000046349845937112,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0168065002986259,0.989172366300576,435.275281648062,0.0000468576583115745,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.019091644722282,0.988315695142192,378.929141627599,0.0000474048769760238,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0216655950777696,0.987440810477589,329.876977693224,0.0000479918680924366,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0245608969794056,0.986547047410198,287.174588749259,0.000048619424839489,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0278129209442747,0.985633100123906,250,0.0000492886082489037,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0314598246830654,0.984696327192269,217.637640824031,0.0000500010383612037,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0355424466447444,0.98373359757502,189.4645708138,0.0000507588225975385,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.040104125776678,0.982741647165243,164.938488846612,0.0000515645175701628,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0451904344554421,0.981716207333638,143.587294374629,0.0000524213101971629,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0508488145049124,0.980654142612649,125,0.0000533325458642389,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0571280884386245,0.979551827237491,108.818820412016,0.0000543020382995537,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0640778380997695,0.978405115548223,94.7322854068998,0.0000553340577929815,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0717476409952763,0.977209715552142,82.4692444233059,0.0000564332280436135,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0801861640188431,0.975962153720703,71.7936471873146,0.0000576042680365039,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0894401032745099,0.974656968242254,62.5,0.0000588526048042704,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.0995530132124516,0.973289332948815,54.4094102060078,0.000060183710178368,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.110564008150883,0.971852978923863,47.3661427034499,0.0000616035167037237,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.122506382660852,0.970340687312015,41.2346222116529,0.0000631182005352588,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.135406153438491,0.968743546436802,35.8968235936573,0.0000647342355821512,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.14928053969783,0.96705071072982,31.25,0.0000664582965203705,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.16413637401146,0.965248828757418,27.2047051030039,0.0000682972287629473,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.179968423780334,0.963320854601584,23.683071351725,0.0000702582028526374,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.196757621990312,0.961246062022935,20.6173111058265,0.0000723485693304635,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.214469200993143,0.95900004824809,17.9484117968287,0.0000745757533627794,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.233050764246313,0.956554110872477,15.625,0.0000769474259004624,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.252430434172539,0.953876188253421,13.6023525515019,0.0000794713073980063,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.272515260264809,0.950931581772469,11.8415356758625,0.0000821551386076767,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.2931901977595,0.947684847143144,10.3086555529132,0.000085006356903308,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.314318008598123,0.94410214031897,8.97420589841433,0.0000880316425823776,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.335740439878788,0.940153056983287,7.8125,0.0000912366373868345,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.357281024875343,0.935813982519554,6.80117627575097,0.0000946250219531464,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.378749628929481,0.931070312658781,5.92076783793124,0.0000981978310672519,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.399948711535847,0.9259189345213,5.15432777645662,0.000101952431015246,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.42068094792268,0.920368717446531,4.48710294920717,0.000105882064709718,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.440757708273859,0.914441971171831,3.90625,0.000109974719599161,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.460007563909568,0.908173330931807,3.40058813787548,0.000114212887766702,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.478284013767242,0.901607895551137,2.96038391896562,0.000118573591331408,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.495471660360149,0.894799509127726,2.57716388822831,0.000123028315500147,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.511490153088454,0.887806604275036,2.24355147460358,0.000127544337289119,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.526295677247871,0.880690341398891,1.953125,0.000132085135714853,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.5398798307622,0.873509889359825,1.70029406893774,0.00013661277782918,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.55226634199455,0.866321721463542,1.48019195948281,0.000141088484545,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.563505951326647,0.859176462383769,1.28858194411415,0.000145475056059273,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.573670233606407,0.852118946282145,1.12177573730179,0.000149737738798775,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.582844903285533,0.845187402812066,0.9765625,0.000153845869223138,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.591123277326507,0.838414292495486,0.850147034468871,0.000157773539631951,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.598600356292927,0.831827262984457,0.740095979741405,0.000161500060686694,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.60536789925076,0.82545039313056,0.644290972057077,0.000165009952670414,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.611510685127276,0.819304437146404,0.560887868650896,0.000168293311697077,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.617104098419015,0.813408003699854,0.48828125,0.00017134506171981,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.622212947752008,0.807778106753254,0.425073517234435,0.000174164216754779,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.626891333103747,0.80242898503656,0.370047989870703,0.000176754173441526,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.63118342728965,0.797373211290538,0.322145486028538,0.000179120939492514,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.63512476847307,0.792620150868291,0.280443934325448,0.000181273381428495,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.638743898280309,0.788176240545893,0.244140625,0.000183222028868479,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.642064026505296,0.784043986795566,0.212536758617218,0.000184979083604445,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.645104601646332,0.780222520301275,0.185023994935351,0.000186557328312832,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.647882611560695,0.77670721555405,0.161072743014269,0.000187970072421283,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.65041359299719,0.773489864795111,0.140221967162724,0.000189230873019524,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.652712346831608,0.770559538539053,0.1220703125,0.000190352853932391,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.65479336970582,0.767903010171565,0.106268379308609,0.000191348561104819,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.656671053945471,0.765504527473407,0.0925119974676756,0.000192230520420169,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.658359760876006,0.763347636205757,0.0805363715071346,0.000193010006768796,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.659873753536414,0.761415078821126,0.070110983581362,0.000193697549060457,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.661227078418573,0.759689079775044,0.06103515625,0.000194303078934522,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.66243342861245,0.758151887219025,0.0531341896543044,0.000194835806134472,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.663506014968659,0.756786738145032,0.0462559987338378,0.000195303647579839,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.664457430765268,0.755577118572791,0.0402681857535673,0.000195714166343759,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.665299565466459,0.754507537568303,0.035055491790681,0.000196074067158567,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.666043537340789,0.753563603231467,0.030517578125,0.000196389280309826,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.666699655113224,0.752732139268256,0.0265670948271522,0.000196664963931961,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.66727739362539,0.752000410629885,0.0231279993669189,0.000196906297843182,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.667785418712558,0.751357529937394,0.0201340928767836,0.000197117220187768,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.668231599437997,0.750793612811374,0.0175277458953405,0.00019730123023949,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.668623035468152,0.750299075687479,0.0152587890625,0.000197462045960813,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.668966116404392,0.749865848269058,0.0132835474135761,0.000197602461427815,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.669266562721215,0.749486672178798,0.0115639996834594,0.000197724978891867,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.669529477710506,0.749155059510078,0.0100670464383918,0.000197831820252146,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.6697593984273,0.748865109856667,0.00876387294767025,0.000197925067345361,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.66996035215734,0.748611875592326,0.00762939453125,0.000198006287140895,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.670135898318985,0.748390645605697,0.00664177370678806,0.000198077169378534,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.670289183239956,0.748197568654599,0.00578199984172972,0.00019813891030539,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.670422977603112,0.74802905167101,0.00503352321919591,0.000198192745496373,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.670539721606924,0.747882123488442,0.00438193647383512,0.00019823957971966,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.670641557217777,0.74775397193715,0.003814697265625,0.000198280394033485,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.67073036606423,0.74764227943981,0.00332088685339402,0.000198315906090805,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.670807794561328,0.747544721372245,0.00289099992086486,0.000198347018270132,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.670875291511504,0.747459854116928,0.00251676160959796,0.000198373963433904,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.670934119143157,0.747385895128678,0.00219096823691756,0.000198397431752312,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.670985383303599,0.747321451145455,0.0019073486328125,0.000198417870529624,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2"," 8"
0.00019958050744629,0.999804943426076,80000,0.00000000705572213871247,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.000228023640622928,0.999777968782241,70000,0.00000000705886043545205,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.000265921296713659,0.999742249256928,60000,0.00000000706303309009648,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.000318927162539367,0.999692679428184,50000,0.00000000706885398865613,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.000398324957454032,0.99961981736783,40000,0.00000000707750848488832,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.000530359720898722,0.99950158044087,30000,0.00000000709176767733347,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.000793332452738528,0.999277049739417,20000,0.00000000711964323214892,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.00157372095181124,0.998690708086471,10000,0.00000000719809984993786,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.00746439195547506,0.996374802075453,2000,0.00000000761969905107125,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.00850831328715537,0.99613535145912,1741.10112659225,0.00000000767405268172776,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.00969210075045286,0.99588978509478,1515.7165665104,0.00000000773142524682761,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0110331360262662,0.995637247383157,1319.50791077289,0.00000000779193380444917,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0125506106634095,0.995377204680526,1148.69835499704,0.00000000785569649410091,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0142656245746849,0.99510849509563,1000,0.00000000792289050049452,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0162012673027501,0.994830834007683,870.550563296124,0.00000000799365458978296,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0183826722953304,0.994543145220664,757.858283255199,0.00000000806819234418192,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0208370361857278,0.994244869949014,659.753955386447,0.00000000814668627316695,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0235935902832564,0.993935041870811,574.349177498518,0.00000000822935509704543,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0266835133028683,0.993613019533913,500,0.00000000831640374164789,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0301397705793811,0.99327794707109,435.275281648062,0.00000000840805627315538,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0339968666361143,0.992928904692287,378.929141627599,0.00000000850454368105869,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0382904970859485,0.992565173082418,329.876977693224,0.00000000860608271559708,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0430570864325188,0.992186023908195,287.174588749259,0.00000000871288613426058,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0483332009050919,0.991790211831714,250,0.00000000882519458762632,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0541548316829217,0.991376847863604,217.637640824031,0.00000000894321094642003,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0605565437438021,0.990944926493533,189.4645708138,0.0000000090671273409016,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0675704977636372,0.990493445702667,164.938488846612,0.00000000919710998999754,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.075225357229,0.990021152896269,143.587294374629,0.00000000933331057733881,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0835451058280849,0.989526987510506,125,0.00000000947582509754089,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.0925478045451973,0.98900967139423,108.818820412016,0.00000000962471522688653,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.102244334211884,0.988468099523631,94.7322854068998,0.00000000977996877405248,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.112637168828273,0.987900690726938,82.4692444233059,0.00000000994154077139139,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.123719245427051,0.987306692500915,71.7936471873146,0.0000000101092399824501,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.135472975033517,0.986684765807369,62.5,0.0000000102828323321613,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.147869471834044,0.986033875754685,54.4094102060078,0.0000000104619622382875,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.160868048449387,0.985353377084996,47.3661427034499,0.000000010646138161485,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.174416030743829,0.984642831443517,41.2346222116529,0.0000000108347439513464,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.188448936220679,0.983901630645428,35.8968235936573,0.0000000110270730451907,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.202891058383934,0.983130422998251,31.25,0.0000000112222059281918,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.217656450357633,0.982329392716756,27.2047051030039,0.0000000114191712766329,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.232650334855318,0.981499503837196,23.683071351725,0.000000011616848689339,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.247770893651347,0.980642231537811,20.6173111058265,0.0000000118140108509805,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.262911393692352,0.979759305315811,17.9484117968287,0.0000000120093737583865,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.277962576515483,0.978852549764812,15.625,0.0000000122016466412273,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.29281522067622,0.977924701083753,13.6023525515019,0.0000000123894909887661,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.307362763513641,0.976978434418958,11.8415356758625,0.0000000125716611262301,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.32150389051559,0.976016990497281,10.3086555529132,0.0000000127469893169097,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.335144984825779,0.975044203505463,8.97420589841433,0.0000000129144267137858,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.348202350608915,0.974064049710745,7.8125,0.0000000130731287196297,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.36060412961434,0.973081602590347,6.80117627575097,0.0000000132223791588317,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.372291836151011,0.972101702221482,5.92076783793124,0.0000000133617415401471,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.383221438716579,0.971130031072196,5.15432777645662,0.0000000134909344271713,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.393363929909906,0.970172315534528,4.48710294920717,0.0000000136098903997292,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.402705339147943,0.969234133053875,3.90625,0.0000000137187360319479,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.411246170523286,0.968321106856732,3.40058813787548,0.000000013817717716419,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.419000299329303,0.967438112537717,2.96038391896562,0.0000000139072345945002,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.425993388865278,0.966589440576281,2.57716388822831,0.0000000139877664048498,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.432260949457697,0.965778364089444,2.24355147460358,0.0000000140598758254844,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.437846174971245,0.96500727988262,1.953125,0.0000000141241561074035,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.442797715160629,0.964277663674209,1.70029406893774,0.0000000141812121828455,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.447167527764864,0.963589886830094,1.48019195948281,0.0000000142316707276536,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.451008918324982,0.962943814088394,1.28858194411415,0.0000000142761101831435,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.454374866642378,0.962338291785641,1.12177573730179,0.0000000143151291044569,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.457316658732855,0.961771995599256,0.9765625,0.0000000143492610392887,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.459882856659808,0.961243286235618,0.850147034468871,0.0000000143790082800272,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.462118580746964,0.960750062751455,0.740095979741405,0.0000000144048764060809,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.464065062592364,0.960290397839498,0.644290972057077,0.0000000144273140313765,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.465759440159208,0.959862763213301,0.560887868650896,0.000000014446696980922,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
0.467234754734175,0.959465514681464,0.48828125,0.000000014463396287227,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))","log(i*mu)^2/K^2","16"
